Type,adjusted_time_hours,Price
bid,79.0,343.7409793814433
bid,80.0,337.73308270676694
bid,81.0,325.167695473251
bid,82.0,313.02807107906256
bid,83.0,310.74402467232073
bid,84.0,314.0635431918009
bid,85.0,317.99122807017545
bid,86.0,308.3205741626794
bid,87.0,310.5840707964602
bid,88.0,313.81241184767276
bid,89.0,306.69875776397515
bid,90.0,293.80981595092027
bid,91.0,294.2244318181818
bid,92.0,287.0798794272796
bid,93.0,282.2505126452495
bid,94.0,289.3266443701226
bid,95.0,293.3893805309734
bid,96.0,293.0195266272189
bid,97.0,294.71021775544386
bid,98.0,297.0080160320641
bid,99.0,307.5108910891089
bid,100.0,314.05280528052805
bid,101.0,319.3258983890954
bid,102.0,328.67561643835614
bid,103.0,344.4033898305085
bid,104.0,350.1354748603352
bid,105.0,349.65
bid,106.0,350.3174404015056
bid,107.0,353.3529411764706
bid,108.0,343.62841530054646
bid,109.0,360.26558265582656
bid,110.0,374.21760797342193
bid,111.0,381.9808429118774
bid,112.0,393.9672131147541
bid,113.0,392.9842105263158
bid,114.0,377.66931216931215
bid,115.0,375.90214797136036
bid,116.0,369.01307189542484
bid,117.0,370.26070038910507
bid,118.0,349.66789667896677
bid,119.0,331.1878306878307
bid,120.0,335.921568627451
bid,121.0,330.77938517179024
bid,122.0,325.71517027863774
bid,123.0,325.34204793028323
bid,124.0,311.7809523809524
bid,125.0,308.1057529610829
bid,126.0,311.1473178542834
bid,127.0,298.48257372654155
bid,128.0,297.2201680672269
bid,129.0,291.38740920096853
bid,130.0,289.68584758942455
bid,131.0,297.7463312368973
bid,132.0,295.3360655737705
bid,133.0,298.76655052264806
bid,134.0,300.2886075949367
bid,135.0,299.5707434052758
bid,136.0,292.77189189189187
bid,137.0,303.0191873589165
bid,138.0,305.32505285412265
bid,139.0,306.02962962962965
bid,140.0,299.92757172848144
bid,141.0,301.74525968672714
bid,142.0,293.009009009009
bid,143.0,298.2842105263158
bid,144.0,293.1006268558232
bid,145.0,302.71627906976744
bid,146.0,311.38515546639917
bid,147.0,322.16751269035535
bid,148.0,328.2604166666667
bid,149.0,339.9463955637708
bid,150.0,343.9083969465649
bid,151.0,356.6621621621622
bid,152.0,373.57881773399015
bid,153.0,375.875
bid,154.0,374.9130434782609
bid,155.0,355.93458980044346
bid,156.0,349.5609756097561
bid,157.0,341.0740740740741
bid,158.0,358.28426395939084
bid,159.0,379.43283582089555
bid,160.0,381.0
bid,161.0,369.8279569892473
bid,162.0,367.75949367088606
bid,163.0,359.79003558718864
bid,164.0,351.98072289156624
bid,165.0,345.1672535211268
bid,166.0,336.7949790794979
bid,167.0,326.5136612021858
bid,168.0,322.66410256410256
bid,169.0,322.662962962963
bid,170.0,313.95696305318717
bid,171.0,313.7065868263473
bid,172.0,317.27027027027026
bid,173.0,322.9387755102041
bid,174.0,327.79245283018867
bid,175.0,319.78628673196795
bid,176.0,316.6085409252669
bid,177.0,329.4121739130435
bid,178.0,325.89351851851853
bid,179.0,319.7187196896217
bid,180.0,322.5777166437414
bid,181.0,324.350532809871
bid,182.0,321.92220969560316
bid,183.0,317.8881491344874
bid,184.0,309.89314194577355
bid,185.0,305.2089552238806
bid,186.0,306.0278853601859
bid,187.0,312.3048854041013
bid,188.0,318.1897347174164
bid,189.0,327.5308698645857
bid,190.0,328.7817752875258
bid,191.0,340.1018779342723
bid,192.0,343.63289036544853
bid,193.0,356.05939226519337
bid,194.0,360.32427643236855
bid,195.0,367.15803278688526
bid,196.0,371.07206068268016
bid,197.0,369.6606397774687
bid,198.0,359.48372093023255
bid,199.0,348.2980769230769
bid,200.0,344.1725888324873
bid,201.0,355.6194331983806
bid,202.0,370.8602620087336
bid,203.0,372.57575757575756
bid,204.0,357.4251497005988
bid,205.0,334.1218487394958
bid,206.0,329.7082251082251
bid,207.0,316.0139968895801
bid,208.0,314.82237762237764
bid,209.0,311.38950276243094
bid,210.0,300.1164705882353
bid,211.0,296.53968253968253
bid,212.0,287.2396694214876
bid,213.0,284.0943665999428
bid,214.0,297.57097791798105
bid,215.0,298.1817992935799
bid,216.0,298.5173262251384
bid,217.0,298.0862321493958
bid,218.0,307.42549261083747
bid,219.0,307.73453038674035
bid,220.0,307.85644768856446
bid,221.0,319.68059701492535
bid,222.0,338.4
bid,223.0,338.7932960893855
bid,224.0,335.56451612903226
bid,225.0,339.69072164948454
bid,226.0,340.6950819672131
bid,227.0,329.58590308370043
bid,228.0,321.0194805194805
bid,229.0,312.15145631067963
bid,230.0,315.9583333333333
bid,231.0,314.8287795992714
bid,232.0,322.8341232227488
bid,233.0,332.58285714285716
bid,234.0,332.42638036809814
bid,235.0,334.2290718038529
bid,236.0,338.2482269503546
bid,237.0,325.5951290591174
bid,238.0,326.92332015810274
bid,239.0,333.1661971830986
bid,240.0,335.32270408163265
bid,241.0,338.25793103448274
bid,242.0,334.05523255813955
bid,243.0,330.5865809562073
bid,244.0,340.01756756756754
bid,245.0,341.7944915254237
bid,246.0,349.8377581120944
bid,247.0,337.908256880734
bid,248.0,334.1990521327014
bid,249.0,324.8198198198198
bid,250.0,314.7224880382775
bid,251.0,310.57142857142856
bid,252.0,311.5175202156334
bid,253.0,306.4144869215292
bid,254.0,292.3899109792285
bid,255.0,299.9200968523002
bid,256.0,298.25125628140705
bid,257.0,300.1489645958584
bid,258.0,298.62560890744606
bid,259.0,292.18168604651163
bid,260.0,291.60732984293196
bid,261.0,289.82421052631577
bid,262.0,295.9403669724771
bid,263.0,300.10869565217394
bid,264.0,288.82394924662964
bid,265.0,291.495337995338
bid,266.0,287.3515923566879
bid,267.0,290.178517397882
bid,268.0,290.53057065217394
bid,269.0,301.2741935483871
bid,270.0,305.8698441796517
bid,271.0,305.0246913580247
bid,272.0,304.6899618805591
bid,273.0,300.1149068322981
bid,274.0,318.130612244898
bid,275.0,326.3015873015873
bid,276.0,320.88706365503083
bid,277.0,331.735632183908
bid,278.0,343.3333333333333
bid,279.0,346.4556616643929
bid,280.0,340.1596104995766
bid,281.0,336.4103495233772
bid,282.0,337.16190476190474
bid,283.0,332.56042780748663
bid,284.0,328.3046875
bid,285.0,327.1461538461538
bid,286.0,322.2635956493922
bid,287.0,318.636722173532
bid,288.0,330.92836676217763
bid,289.0,336.94890510948903
bid,290.0,340.7007874015748
bid,291.0,336.2257217847769
bid,292.0,313.5304659498208
bid,293.0,303.5087108013937
bid,294.0,290.9931506849315
bid,295.0,286.4471544715447
bid,296.0,275.4238156209987
bid,297.0,268.35336538461536
bid,298.0,260.5364
bid,299.0,257.7638238050609
bid,300.0,256.214245014245
bid,301.0,260.0324427480916
bid,302.0,272.07142857142856
bid,303.0,276.3481308411215
bid,304.0,272.0648593868761
bid,305.0,276.9968110550093
bid,306.0,279.2537878787879
bid,307.0,269.26110219368644
bid,308.0,273.5
bid,309.0,272.0236220472441
bid,310.0,264.87307692307695
bid,311.0,266.21058091286307
bid,312.0,267.0
bid,313.0,263.1952380952381
bid,314.0,261.6126126126126
bid,315.0,270.2125
bid,316.0,275.38545853123856
bid,317.0,284.44954128440367
bid,318.0,286.9077490774908
bid,319.0,297.53802416488986
bid,320.0,302.3671908202295
bid,321.0,307.91470349309503
bid,322.0,307.16476841305996
bid,323.0,308.1517857142857
bid,324.0,312.8356883326605
bid,325.0,316.4828767123288
bid,326.0,312.66089965397924
bid,327.0,314.986143187067
bid,328.0,324.44229607250753
bid,329.0,323.0871369294606
bid,330.0,322.4623724489796
bid,331.0,322.58715596330273
bid,332.0,320.43333333333334
bid,333.0,310.96353762606674
bid,334.0,299.81950965049555
bid,335.0,294.91633780584056
bid,336.0,285.52982646420827
bid,337.0,286.4787535410765
bid,338.0,282.0145429362881
bid,339.0,279.91712328767125
bid,340.0,276.75494071146244
bid,341.0,272.71264367816093
bid,342.0,269.9267015706806
bid,343.0,258.56919642857144
bid,344.0,259.156803744567
bid,345.0,262.74813710879283
bid,346.0,257.8641975308642
bid,347.0,252.1726618705036
bid,348.0,253.33941962830127
bid,349.0,256.2680036463081
bid,350.0,254.78558360775705
bid,351.0,254.53407155025553
bid,352.0,253.36714443219404
bid,353.0,250.57013574660633
bid,354.0,253.01557863501483
bid,355.0,254.6622869318182
bid,356.0,260.470500373413
bid,357.0,273.6168898043254
bid,358.0,280.38652482269504
bid,359.0,285.0039408866995
bid,360.0,282.47018150388936
bid,361.0,286.6753856472166
bid,362.0,287.9733606557377
bid,363.0,283.44262295081967
bid,364.0,286.13468013468014
bid,365.0,283.40148486579096
bid,366.0,280.34362934362935
bid,367.0,277.80696765019553
bid,368.0,274.14916584887146
bid,369.0,270.1110108303249
bid,370.0,267.54239663629994
bid,371.0,262.2170123234145
bid,372.0,265.10309278350513
bid,373.0,259.1792452830189
bid,374.0,263.4867052023121
bid,375.0,253.92995169082127
bid,376.0,245.63239517518667
bid,377.0,245.00733272227313
bid,378.0,245.34082397003746
bid,379.0,241.50512820512822
bid,380.0,231.49640287769785
bid,381.0,224.20808383233532
bid,382.0,216.59954954954955
bid,383.0,215.83906020558004
bid,384.0,213.6260359116022
bid,385.0,211.05
bid,386.0,210.7976430008623
bid,387.0,209.95102448775611
bid,388.0,210.31115017579106
bid,389.0,212.621925509487
bid,390.0,212.33603953406282
bid,391.0,211.52300172512938
bid,392.0,211.70466717674063
bid,393.0,211.4323907455013
bid,394.0,213.02078833693304
bid,395.0,211.22486772486772
bid,396.0,210.2990107913669
bid,397.0,209.2738268021287
bid,398.0,211.69105113636363
bid,399.0,211.19094247246022
bid,400.0,213.56239168110918
bid,401.0,215.75589547482474
bid,402.0,219.95961995249405
bid,403.0,221.39251700680273
bid,404.0,226.83532219570407
bid,405.0,231.41316526610643
bid,406.0,230.87470167064438
bid,407.0,235.8251218191662
bid,408.0,235.5922165820643
bid,409.0,230.74114832535886
bid,410.0,232.60794701986754
bid,411.0,232.6668169522092
bid,412.0,232.51777251184834
bid,413.0,234.15766099185788
bid,414.0,232.92199170124482
bid,415.0,226.27455744533148
bid,416.0,226.60990009082653
bid,417.0,230.70242050308497
bid,418.0,225.0225806451613
bid,419.0,226.84651162790698
bid,420.0,223.62381852551985
bid,421.0,216.95015438906043
bid,422.0,214.18762886597938
bid,423.0,208.12292051756006
bid,424.0,198.99262446220038
bid,425.0,194.5952582557155
bid,426.0,192.20674864169288
bid,427.0,191.26704545454547
bid,428.0,195.21136883371446
bid,429.0,195.39009054325956
bid,430.0,194.94794520547944
bid,431.0,194.03365810451726
bid,432.0,193.86121256391527
bid,433.0,197.25107193901857
bid,434.0,198.97770700636943
bid,435.0,197.20453153704838
bid,436.0,199.03082437275987
bid,437.0,196.0781308411215
bid,438.0,193.3653948065713
bid,439.0,194.99881656804735
bid,440.0,194.16750816750817
bid,441.0,193.04607329842932
bid,442.0,195.43654822335026
bid,443.0,195.63346303501945
bid,444.0,198.76973684210526
bid,445.0,198.96770601336303
bid,446.0,201.34638086362224
bid,447.0,210.5185610409491
bid,448.0,210.88707865168539
bid,449.0,215.81797497155858
bid,450.0,219.06575781876504
bid,451.0,217.24765625
bid,452.0,214.11697247706422
bid,453.0,211.55043541364296
bid,454.0,213.32130777903043
bid,455.0,217.4292297564187
bid,456.0,217.82066703116456
bid,457.0,211.7068345323741
bid,458.0,208.08798882681563
bid,459.0,205.28982128982128
bid,460.0,203.685
bid,461.0,197.54147675478578
bid,462.0,192.4637989778535
bid,463.0,189.91826086956522
bid,464.0,183.6872607982504
bid,465.0,181.29202545862972
bid,466.0,182.28133453561767
bid,467.0,181.75962707742198
bid,468.0,179.44251626898048
bid,469.0,176.25709632387156
bid,470.0,178.20070310003197
bid,471.0,175.28716060745512
bid,472.0,175.8077885952712
bid,473.0,170.7089018843405
bid,474.0,168.52293577981652
bid,475.0,165.9781872884543
bid,476.0,166.55715658021134
bid,477.0,170.640768588137
bid,478.0,169.9965918773076
bid,479.0,170.3028846153846
bid,480.0,168.65963388147688
bid,481.0,167.41878019323673
bid,482.0,167.7781214848144
bid,483.0,167.02760497667185
bid,484.0,167.71303656597775
bid,485.0,164.03746471644854
bid,486.0,163.50607779578607
bid,487.0,163.14902580305423
bid,488.0,160.37586547972305
bid,489.0,156.20020020020021
bid,490.0,153.7132796780684
bid,491.0,152.23066361556064
bid,492.0,151.17466600692725
bid,493.0,149.01247002398082
bid,494.0,146.8922305764411
bid,495.0,147.4207694377186
bid,496.0,147.57286821705426
bid,497.0,145.7020854021847
bid,498.0,145.68645931511153
bid,499.0,147.31366532924238
bid,500.0,147.33808049535602
bid,501.0,147.37038140643622
bid,502.0,148.91597863040312
bid,503.0,152.56635071090048
bid,504.0,152.82962138084633
bid,505.0,150.7710843373494
bid,506.0,148.67748917748918
bid,507.0,148.35257985257985
bid,508.0,148.02187759623374
bid,509.0,148.19302514193026
bid,510.0,150.52173913043478
bid,511.0,151.35803845082197
bid,512.0,150.0030689329556
bid,513.0,149.5097100292631
bid,514.0,150.21992789249427
bid,515.0,149.68964059196617
bid,516.0,149.395125745398
bid,517.0,149.735368956743
bid,518.0,151.56158225951452
bid,519.0,153.47794729542304
bid,520.0,154.87774374680959
bid,521.0,153.640595463138
bid,522.0,153.19046144317127
bid,523.0,153.47590511860176
bid,524.0,155.30792267900898
bid,525.0,156.2587757470264
bid,526.0,155.44568556269198
bid,527.0,154.44331170837194
bid,528.0,152.95734597156397
bid,529.0,152.3793570219966
bid,530.0,151.08354615103977
bid,531.0,150.4105034182722
bid,532.0,149.46397694524495
bid,533.0,149.26141512722202
bid,534.0,147.32737193088815
bid,535.0,148.48927335640138
bid,536.0,148.60113268608416
bid,537.0,147.5356564019449
bid,538.0,147.1852899575672
bid,539.0,145.87400434467776
bid,540.0,145.56032786885245
bid,541.0,144.93106212424848
bid,542.0,144.48504201680672
bid,543.0,144.21761851437103
bid,544.0,145.64777327935224
bid,545.0,146.17960837272113
bid,546.0,146.4068034860838
bid,547.0,148.12246777163904
bid,548.0,149.0682155215027
bid,549.0,151.7957710159876
bid,550.0,156.56811594202898
bid,551.0,157.71499644633974
bid,552.0,158.52015677491602
bid,553.0,159.15717539863326
bid,554.0,160.06080674292596
bid,555.0,160.09185185185186
bid,556.0,159.79256442754541
bid,557.0,159.07168747482885
bid,558.0,159.89949357226334
bid,559.0,159.41541295670862
bid,560.0,162.56582633053222
bid,561.0,163.83661278988055
bid,562.0,166.77138364779873
bid,563.0,165.87533234859674
bid,564.0,163.58478130617135
bid,565.0,162.44868871151652
bid,566.0,158.65355582042113
bid,567.0,156.69912931312479
bid,568.0,157.16745843230404
bid,569.0,156.8456937799043
bid,570.0,154.00021030494216
bid,571.0,155.9015230544544
bid,572.0,158.60697674418606
bid,573.0,160.30497289653547
bid,574.0,161.76528963766444
bid,575.0,167.1885474860335
bid,576.0,169.6816123188406
bid,577.0,169.13623462630085
bid,578.0,167.0867249904907
bid,579.0,166.93144344807638
bid,580.0,167.24451152579582
bid,581.0,166.71173390822298
bid,582.0,165.88913809676384
bid,583.0,163.34260178748758
bid,584.0,163.47001998667554
bid,585.0,163.44156976744185
bid,586.0,161.55805142083898
bid,587.0,160.90532544378698
bid,588.0,160.1904315196998
bid,589.0,158.46663740122915
bid,590.0,154.8443256090315
bid,591.0,153.61979166666666
bid,592.0,152.09826883910387
bid,593.0,148.60729366602686
bid,594.0,146.0309372156506
bid,595.0,144.18524970963995
bid,596.0,144.92573458185342
bid,597.0,145.2954444935869
bid,598.0,144.8138258961229
bid,599.0,143.99445902595508
bid,600.0,144.80446247464502
bid,601.0,144.79313198179563
bid,602.0,145.336867862969
bid,603.0,145.23240506329114
bid,604.0,148.06472968002942
bid,605.0,150.32410154962085
bid,606.0,149.11408586589485
bid,607.0,152.97034764826176
bid,608.0,154.98665453442524
bid,609.0,153.99512591389114
bid,610.0,155.1247629882442
bid,611.0,156.90411324786325
bid,612.0,155.27183480027082
bid,613.0,153.49256689791872
bid,614.0,149.91590985536496
bid,615.0,148.66711051930758
bid,616.0,145.54351876497205
bid,617.0,145.24408238549032
bid,618.0,144.5894967177243
bid,619.0,144.4022955523673
bid,620.0,145.084909301428
bid,621.0,145.21944692239072
bid,622.0,145.88165921106142
bid,623.0,146.21735604217355
bid,624.0,146.5139584824624
bid,625.0,147.61054994388329
bid,626.0,146.5675203725262
bid,627.0,145.35083848190644
bid,628.0,145.93411175979983
bid,629.0,148.99395222255822
bid,630.0,150.15883340327318
bid,631.0,148.59148936170212
bid,632.0,148.1010122311261
bid,633.0,151.03933933933934
bid,634.0,154.21386031402275
bid,635.0,155.65733736762482
bid,636.0,157.26596694953105
bid,637.0,158.9195667204425
bid,638.0,157.2469044538902
bid,639.0,158.52091800143438
bid,640.0,157.75250427559249
bid,641.0,160.1496062992126
bid,642.0,165.2085518354175
bid,643.0,164.21603019538188
bid,644.0,163.5529489147117
bid,645.0,162.66938070565013
bid,646.0,178.22321428571428
bid,647.0,177.4453217528622
bid,648.0,181.5868801249512
bid,649.0,183.6428808496515
bid,650.0,183.56476683937825
bid,651.0,185.5608628659476
bid,652.0,185.91071428571428
bid,653.0,184.69593440382644
bid,654.0,185.26079372001743
bid,655.0,181.31002386634844
bid,656.0,181.1236355007119
bid,657.0,180.44441735738664
bid,658.0,178.2031954117165
bid,659.0,180.27513227513228
bid,660.0,177.77017017017016
bid,661.0,178.59987801158888
bid,662.0,177.829988851728
bid,663.0,174.183908045977
bid,664.0,173.25411764705882
bid,665.0,173.18559122944401
bid,666.0,173.28644602048857
bid,667.0,174.44664179104478
bid,668.0,173.83989145183176
bid,669.0,170.91443074691804
bid,670.0,169.1698455949137
bid,671.0,168.43992248062017
bid,672.0,169.89137931034483
bid,673.0,169.8430034129693
bid,674.0,169.117033603708
bid,675.0,164.055063913471
bid,676.0,160.9893307468477
bid,677.0,161.0351145038168
bid,678.0,161.85276073619633
bid,679.0,160.0506186726659
bid,680.0,159.32963109877034
bid,681.0,163.21621621621622
bid,682.0,167.15035799522673
bid,683.0,169.3775472397184
bid,684.0,171.620644312952
bid,685.0,172.01676483914815
bid,686.0,173.5938999314599
bid,687.0,177.42883211678833
bid,688.0,182.47544338335607
bid,689.0,186.14674992903775
bid,690.0,185.0451480504251
bid,691.0,185.29368421052632
bid,692.0,188.1750920656177
bid,693.0,187.3272727272727
bid,694.0,187.5771709113225
bid,695.0,186.40983146067416
bid,696.0,185.4390243902439
bid,697.0,189.918430335097
bid,698.0,190.72561939905114
bid,699.0,190.8796015591165
bid,700.0,192.9862385321101
bid,701.0,192.38097325734327
bid,702.0,188.4091575091575
bid,703.0,194.2560865644725
bid,704.0,195.50489113284948
bid,705.0,194.43926521239953
bid,706.0,193.1620137299771
bid,707.0,187.97492537313434
bid,708.0,187.97054886211512
bid,709.0,190.46929982046677
bid,710.0,195.39086294416245
bid,711.0,195.37960855712336
bid,712.0,196.1907040328093
bid,713.0,192.91594996090697
bid,714.0,189.3047619047619
bid,715.0,188.32025227750526
bid,716.0,188.3247191011236
bid,717.0,191.63020408163266
bid,718.0,194.91537267080744
bid,719.0,193.47009619406106
bid,720.0,199.18943533697632
bid,721.0,201.07630522088354
bid,722.0,222.3369481022463
bid,723.0,222.9982425307557
bid,724.0,218.26366418889376
bid,725.0,218.47644852021676
bid,726.0,216.66865833785985
bid,727.0,211.33528645833334
bid,728.0,207.12660423170308
bid,729.0,209.55331905781586
bid,730.0,209.2835505459669
bid,731.0,207.2794547224927
bid,732.0,202.7056313993174
bid,733.0,196.79495128432242
bid,734.0,194.13910505836577
bid,735.0,195.22940226171244
bid,736.0,190.44487427466152
bid,737.0,185.5008389261745
bid,738.0,183.99173243141675
bid,739.0,183.41305127285764
bid,740.0,183.66578512396694
bid,741.0,185.21875
bid,742.0,183.38591549295774
bid,743.0,179.06952662721895
bid,744.0,179.71457558336152
bid,745.0,179.50434362934362
bid,746.0,176.91968631692808
bid,747.0,176.754012345679
bid,748.0,176.10786001147446
bid,749.0,177.3615984405458
bid,750.0,175.38169984686064
bid,751.0,176.5424079437319
bid,752.0,175.81903041252636
bid,753.0,175.07122507122506
bid,754.0,171.99712117246793
bid,755.0,172.0521265560166
bid,756.0,172.02500844880026
bid,757.0,174.75483580746737
bid,758.0,174.38907206782855
bid,759.0,174.0677498467198
bid,760.0,176.0762358546754
bid,761.0,175.85864332603938
bid,762.0,176.25907314349524
bid,763.0,176.7069387755102
bid,764.0,175.88143473928926
bid,765.0,176.58760577401694
bid,766.0,176.0110671936759
bid,767.0,174.37476600524147
bid,768.0,170.91922711434907
bid,769.0,169.24829427469592
bid,770.0,168.0626631853786
bid,771.0,164.3752071594299
bid,772.0,162.22587601078166
bid,773.0,162.78419936373277
bid,774.0,158.44150174621652
bid,775.0,156.42453987730062
bid,776.0,153.04965430546827
bid,777.0,150.86093609360935
bid,778.0,149.64063284781517
bid,779.0,151.41911305434104
bid,780.0,151.12491203377903
bid,781.0,148.90280373831774
bid,782.0,147.71387178558493
bid,783.0,148.64508844561536
bid,784.0,149.64360770577935
bid,785.0,148.77262762292514
bid,786.0,148.35638297872342
bid,787.0,142.68235294117648
bid,788.0,143.25806451612902
bid,789.0,141.73347168692558
bid,790.0,142.10947964966513
bid,791.0,143.6477093206951
bid,792.0,143.38584585555017
bid,793.0,142.0772200772201
bid,794.0,140.84667802385007
bid,795.0,140.4446564885496
bid,796.0,139.4824375793483
bid,797.0,138.47345132743362
bid,798.0,137.3760318815827
bid,799.0,138.8341937443061
bid,800.0,138.130794213168
bid,801.0,136.5057645631068
bid,802.0,135.5768875192604
bid,803.0,138.19400630914828
bid,804.0,140.54148020654046
bid,805.0,141.64069506726457
bid,806.0,145.34217016029592
bid,807.0,146.45684972842486
bid,808.0,145.7256049960968
bid,809.0,144.82033271719038
bid,810.0,145.69694161260426
bid,811.0,145.98178506375228
bid,812.0,145.65663858804652
bid,813.0,145.76920315865038
bid,814.0,147.71472275334608
bid,815.0,147.99323269130662
bid,816.0,146.80803451064978
bid,817.0,144.09763646595385
bid,818.0,143.68706697459584
bid,819.0,143.0774267008255
bid,820.0,140.62958818263206
bid,821.0,139.407046824293
bid,822.0,138.5313679245283
bid,823.0,139.8114849187935
bid,824.0,137.68872549019608
bid,825.0,136.85513319365458
bid,826.0,136.68909710391821
bid,827.0,136.64383561643837
bid,828.0,136.6222023276634
bid,829.0,135.61464285714285
bid,830.0,134.58940830336712
bid,831.0,133.77572413793104
bid,832.0,134.59329940627651
bid,833.0,132.39894050529747
bid,834.0,132.10859394237872
bid,835.0,132.05001316135827
bid,836.0,130.93098112039615
bid,837.0,129.980331899201
bid,838.0,129.16962146621947
bid,839.0,129.37205620423512
bid,840.0,130.19454181271908
bid,841.0,135.4153616703952
bid,842.0,133.47024952015354
bid,843.0,132.42457573852923
bid,844.0,133.71037463976944
bid,845.0,133.68154838709677
bid,846.0,136.69029275808936
bid,847.0,136.26835443037976
bid,848.0,135.68740666998508
bid,849.0,134.51134380453752
bid,850.0,134.02230314064633
bid,851.0,132.3443733534061
bid,852.0,130.69424460431654
bid,853.0,129.74055636896045
bid,854.0,128.16832983193277
bid,855.0,127.75615688659167
bid,856.0,127.22983425414364
bid,857.0,125.89508530685
bid,858.0,125.16209198813057
bid,859.0,123.27314368370298
bid,860.0,123.31504424778761
bid,861.0,122.231891223733
bid,862.0,122.22836185819071
bid,863.0,122.94607310893956
bid,864.0,122.88955447397979
bid,865.0,122.92724776938915
bid,866.0,122.65416666666667
bid,867.0,123.52677746999076
bid,868.0,122.64913151364765
bid,869.0,121.50076923076924
bid,870.0,119.89812332439678
bid,871.0,120.50069541029207
bid,872.0,118.88176964149504
bid,873.0,117.91817338896615
bid,874.0,118.55631909172394
bid,875.0,118.58069381598793
bid,876.0,117.83798882681565
bid,877.0,117.75980219003885
bid,878.0,116.75849256900213
bid,879.0,116.75739223370147
bid,880.0,116.78975985500679
bid,881.0,115.613200498132
bid,882.0,116.83474218089603
bid,883.0,115.6592039800995
bid,884.0,115.5219298245614
bid,885.0,116.03207810320781
bid,886.0,115.64988962472407
bid,887.0,115.51632833186231
bid,888.0,115.84108527131782
bid,889.0,115.9279497098646
bid,890.0,116.41948310139165
bid,891.0,115.9975035663338
bid,892.0,115.73030583873957
bid,893.0,116.43360071301248
bid,894.0,116.51574264202601
bid,895.0,116.80501497005989
bid,896.0,117.36219559335137
bid,897.0,117.53215248363496
bid,898.0,117.89834174477289
bid,899.0,118.84049295774648
bid,900.0,118.85683607730851
bid,901.0,117.30090355116621
bid,902.0,117.86181180083352
bid,903.0,117.69798917246713
bid,904.0,118.02849510240428
bid,905.0,118.01207513416816
bid,906.0,118.02282389796375
bid,907.0,118.05267665952891
bid,908.0,118.04652183454027
bid,909.0,118.49664256198348
bid,910.0,118.58497211623128
bid,911.0,118.6215224701926
bid,912.0,117.77639579878385
bid,913.0,116.92155407077456
bid,914.0,117.61139739314945
bid,915.0,117.47798326728314
bid,916.0,118.49188838416613
bid,917.0,118.29470316388198
bid,918.0,117.57439310884887
bid,919.0,117.59051115504094
bid,920.0,118.57699052963872
bid,921.0,118.58279715543514
bid,922.0,117.68029300567107
bid,923.0,118.59051474840949
bid,924.0,118.51610707803992
bid,925.0,119.53148425787107
bid,926.0,119.06882129277567
bid,927.0,118.11798604792236
bid,928.0,117.94586233565352
bid,929.0,117.84394102840704
bid,930.0,117.86915204678363
bid,931.0,117.8923205342237
bid,932.0,117.96273712737127
bid,933.0,117.23507917174177
bid,934.0,117.01997213190896
bid,935.0,116.70579268292683
bid,936.0,116.68182954261435
bid,937.0,116.72222222222223
